datetime,name,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
2005-06-20,Ciudad de Oaxaca,27.4,23.7,25.5,27.5,23.7,25.6,14.5,50.6,,0.0,0.0,rain,,,,3.6,285.0,1011.4332416827056,65.0,20.0,,,,,2005-06-20T06:57:37,2005-06-20T20:07:11,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
2005-06-21,Ciudad de Oaxaca,24.7,19.7,22.9,24.7,19.7,22.9,13.6,56.2,,0.0,0.0,rain,,,,7.2,150.0,1011.4317844377234,96.7,18.7,,,,,2005-06-21T06:57:50,2005-06-21T20:07:24,0.5,Overcast,Cloudy skies throughout the day.,cloudy,76773099999
2005-06-22,Ciudad de Oaxaca,26.2,20.4,23.6,26.2,20.4,23.6,16.0,63.7,,0.0,0.0,rain,,,,7.2,249.9,1011.4303271927413,76.7,15.3,,,,,2005-06-22T06:58:04,2005-06-22T20:07:36,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
2005-06-23,Ciudad de Oaxaca,26.9,24.7,25.8,27.1,24.7,25.9,15.2,52.2,,0.0,0.0,rain,,,,7.2,219.9,1011.4288699477592,85.0,18.0,,,,,2005-06-23T06:58:18,2005-06-23T20:07:48,0.55,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,76773099999
2005-06-24,Ciudad de Oaxaca,25.1,21.2,23.2,25.1,21.2,23.2,14.4,58.6,,0.0,0.0,rain,,,,3.6,225.0,1011.427412702777,85.0,20.0,,,,,2005-06-24T06:58:32,2005-06-24T20:07:59,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
2005-06-25,Ciudad de Oaxaca,22.2,22.2,22.2,22.2,22.2,22.2,14.2,60.5,,0.0,0.0,rain,,,,7.2,240.0,1011.4259554577949,90.0,20.0,,,,,2005-06-25T06:58:47,2005-06-25T20:08:09,0.62,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,76773099999
2005-06-26,Ciudad de Oaxaca,22.2,20.2,21.2,22.2,20.2,21.2,13.3,61.1,,0.0,0.0,rain,,,,3.6,315.0,1011.4244982128128,100.0,19.0,,,,,2005-06-26T06:59:03,2005-06-26T20:08:18,0.66,Overcast,Cloudy skies throughout the day.,cloudy,76773099999
2005-06-27,Ciudad de Oaxaca,27.4,21.7,25.1,27.2,21.7,25.0,14.2,51.6,,0.0,0.0,rain,,,,10.8,89.8,1011.4230409678306,73.3,20.0,,,,,2005-06-27T06:59:19,2005-06-27T20:08:27,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
2005-06-28,Ciudad de Oaxaca,27.8,24.95,26.65,27.549999999999997,24.799999999999997,26.45,14.149999999999999,46.85,,0.0,0.0,rain,,,,0.0,79.9,1011.4215837228485,76.65,20.0,,,,,2005-06-28T06:59:35,2005-06-28T20:08:34,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2005-06-29,Ciudad de Oaxaca,28.2,28.2,28.2,27.9,27.9,27.9,14.1,42.1,,0.0,0.0,rain,,,,7.2,70.0,1011.4201264778663,80.0,20.0,,,,,2005-06-29T06:59:52,2005-06-29T20:08:41,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,76773099999
2005-06-30,Ciudad de Oaxaca,0.0,0.0,28.197552836484984,0.0,0.0,27.89738598442714,14.098609566184649,42.10706340378198,,0.0,0.0,rain,,,,7.208231368186874,70.09399332591768,1011.4186692328842,79.9694660734149,19.99733036707453,,,,,2005-06-30T07:00:10,2005-06-30T20:08:47,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2006-06-01,Ciudad de Oaxaca,0.0,0.0,27.375305895439375,0.0,0.0,27.019076751946606,13.631423804226918,44.48036707452725,,0.0,0.0,rain,,,,9.973971078976641,101.6757508342603,1010.9290349188892,69.71006674082314,19.100333704115684,,,,,2006-06-01T06:55:52,2006-06-01T20:01:26,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2006-06-02,Ciudad de Oaxaca,0.0,0.0,27.37285873192436,0.0,0.0,27.016462736373747,13.630033370411567,44.487430478309236,,0.0,0.0,rain,,,,9.982202447163516,101.76974416017798,1010.9275776739071,69.67953281423804,19.097664071190213,,,,,2006-06-02T06:55:50,2006-06-02T20:01:47,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2006-06-03,Ciudad de Oaxaca,0.0,0.0,27.37041156840934,0.0,0.0,27.013848720800887,13.628642936596219,44.49449388209121,,0.0,0.0,rain,,,,9.99043381535039,101.86373748609566,1010.926120428925,69.64899888765295,19.094994438264738,,,,,2006-06-03T06:55:49,2006-06-03T20:02:08,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2006-06-04,Ciudad de Oaxaca,0.0,0.0,27.367964404894327,0.0,0.0,27.01123470522803,13.627252502780868,44.50155728587319,,0.0,0.0,rain,,,,9.998665183537264,101.95773081201335,1010.9246631839428,69.61846496106786,19.092324805339267,,,,,2006-06-04T06:55:48,2006-06-04T20:02:29,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2006-06-05,Ciudad de Oaxaca,0.0,0.0,27.365517241379308,0.0,0.0,27.00862068965517,13.625862068965517,44.508620689655174,,0.0,0.0,rain,,,,10.006896551724138,102.05172413793105,1010.9232059389607,69.58793103448276,19.089655172413792,,,,,2006-06-05T06:55:49,2006-06-05T20:02:49,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2006-06-06,Ciudad de Oaxaca,0.0,0.0,27.363070077864293,0.0,0.0,27.00600667408231,13.624471635150167,44.51568409343715,,0.0,0.0,rain,,,,10.015127919911013,102.14571746384871,1010.9217486939785,69.55739710789766,19.08698553948832,,,,,2006-06-06T06:55:50,2006-06-06T20:03:09,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2006-06-07,Ciudad de Oaxaca,0.0,0.0,27.36062291434928,0.0,0.0,27.003392658509455,13.623081201334816,44.522747497219136,,0.0,0.0,rain,,,,10.023359288097886,102.2397107897664,1010.9202914489964,69.52686318131256,19.084315906562846,,,,,2006-06-07T06:55:52,2006-06-07T20:03:29,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2006-06-08,Ciudad de Oaxaca,0.0,0.0,27.35817575083426,0.0,0.0,27.000778642936595,13.621690767519466,44.52981090100111,,0.0,0.0,rain,,,,10.031590656284761,102.3337041156841,1010.9188342040143,69.49632925472747,19.081646273637375,,,,,2006-06-08T06:55:55,2006-06-08T20:03:48,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2006-06-09,Ciudad de Oaxaca,0.0,0.0,27.355728587319245,0.0,0.0,26.998164627363735,13.620300333704115,44.53687430478309,,0.0,0.0,rain,,,,10.039822024471636,102.42769744160178,1010.9173769590321,69.46579532814238,19.0789766407119,,,,,2006-06-09T06:55:59,2006-06-09T20:04:07,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2006-06-10,Ciudad de Oaxaca,0.0,0.0,27.353281423804226,0.0,0.0,26.99555061179088,13.618909899888765,44.543937708565075,,0.0,0.0,rain,,,,10.04805339265851,102.52169076751946,1010.91591971405,69.43526140155728,19.07630700778643,,,,,2006-06-10T06:56:04,2006-06-10T20:04:26,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2006-06-11,Ciudad de Oaxaca,0.0,0.0,27.35083426028921,0.0,0.0,26.99293659621802,13.617519466073414,44.55100111234705,,0.0,0.0,rain,,,,10.056284760845385,102.61568409343715,1010.9144624690679,69.40472747497219,19.073637374860958,,,,,2006-06-11T06:56:10,2006-06-11T20:04:44,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2006-06-12,Ciudad de Oaxaca,0.0,0.0,27.348387096774193,0.0,0.0,26.99032258064516,13.616129032258064,44.558064516129036,,0.0,0.0,rain,,,,10.064516129032258,102.70967741935485,1010.9130052240857,69.3741935483871,19.070967741935483,,,,,2006-06-12T06:56:16,2006-06-12T20:05:02,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2006-06-13,Ciudad de Oaxaca,0.0,0.0,27.345939933259178,0.0,0.0,26.9877085650723,13.614738598442713,44.56512791991101,,0.0,0.0,rain,,,,10.072747497219133,102.80367074527253,1010.9115479791036,69.343659621802,19.068298109010012,,,,,2006-06-13T06:56:23,2006-06-13T20:05:20,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2006-06-14,Ciudad de Oaxaca,0.0,0.0,27.34349276974416,0.0,0.0,26.985094549499443,13.613348164627363,44.57219132369299,,0.0,0.0,rain,,,,10.080978865406006,102.8976640711902,1010.9100907341215,69.31312569521691,19.065628476084537,,,,,2006-06-14T06:56:31,2006-06-14T20:05:37,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2006-06-15,Ciudad de Oaxaca,0.0,0.0,27.341045606229144,0.0,0.0,26.982480533926584,13.611957730812012,44.579254727474975,,0.0,0.0,rain,,,,10.089210233592881,102.9916573971079,1010.9086334891393,69.28259176863182,19.062958843159066,,,,,2006-06-15T06:56:40,2006-06-15T20:05:53,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2006-06-16,Ciudad de Oaxaca,0.0,0.0,27.338598442714126,0.0,0.0,26.979866518353724,13.610567296996663,44.58631813125695,,0.0,0.0,rain,,,,10.097441601779757,103.0856507230256,1010.9071762441572,69.25205784204672,19.06028921023359,,,,,2006-06-16T06:56:49,2006-06-16T20:06:09,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2006-06-17,Ciudad de Oaxaca,0.0,0.0,27.33615127919911,0.0,0.0,26.977252502780868,13.609176863181313,44.59338153503893,,0.0,0.0,rain,,,,10.10567296996663,103.17964404894327,1010.9057189991752,69.22152391546163,19.05761957730812,,,,,2006-06-17T06:56:59,2006-06-17T20:06:25,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2006-06-18,Ciudad de Oaxaca,0.0,0.0,27.333704115684093,0.0,0.0,26.974638487208008,13.607786429365962,44.600444938820914,,0.0,0.0,rain,,,,10.113904338153503,103.27363737486095,1010.904261754193,69.19098998887652,19.05494994438265,,,,,2006-06-18T06:57:10,2006-06-18T20:06:40,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2006-06-19,Ciudad de Oaxaca,0.0,0.0,27.331256952169078,0.0,0.0,26.972024471635148,13.606395995550612,44.60750834260289,,0.0,0.0,rain,,,,10.122135706340378,103.36763070077865,1010.9028045092109,69.16045606229143,19.052280311457174,,,,,2006-06-19T06:57:22,2006-06-19T20:06:54,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2006-06-20,Ciudad de Oaxaca,0.0,0.0,27.32880978865406,0.0,0.0,26.969410456062292,13.605005561735261,44.614571746384875,,0.0,0.0,rain,,,,10.130367074527253,103.46162402669633,1010.9013472642288,69.12992213570634,19.049610678531703,,,,,2006-06-20T06:57:34,2006-06-20T20:07:07,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2006-06-21,Ciudad de Oaxaca,0.0,0.0,27.326362625139044,0.0,0.0,26.966796440489432,13.60361512791991,44.62163515016685,,0.0,0.0,rain,,,,10.138598442714127,103.55561735261401,1010.8998900192466,69.09938820912124,19.04694104560623,,,,,2006-06-21T06:57:47,2006-06-21T20:07:21,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2006-06-22,Ciudad de Oaxaca,0.0,0.0,27.323915461624026,0.0,0.0,26.964182424916572,13.60222469410456,44.62869855394883,,0.0,0.0,rain,,,,10.146829810901002,103.6496106785317,1010.8984327742645,69.06885428253615,19.044271412680757,,,,,2006-06-22T06:58:00,2006-06-22T20:07:33,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2006-06-23,Ciudad de Oaxaca,0.0,0.0,27.32146829810901,0.0,0.0,26.961568409343712,13.60083426028921,44.635761957730814,,0.0,0.0,rain,,,,10.155061179087877,103.7436040044494,1010.8969755292824,69.03832035595106,19.041601779755283,,,,,2006-06-23T06:58:14,2006-06-23T20:07:45,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2006-06-24,Ciudad de Oaxaca,0.0,0.0,27.319021134593992,0.0,0.0,26.958954393770856,13.599443826473859,44.64282536151279,,0.0,0.0,rain,,,,10.16329254727475,103.83759733036707,1010.8955182843002,69.00778642936596,19.03893214682981,,,,,2006-06-24T06:58:28,2006-06-24T20:07:56,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2006-06-25,Ciudad de Oaxaca,0.0,0.0,27.316573971078977,0.0,0.0,26.956340378197996,13.598053392658509,44.649888765294776,,0.0,0.0,rain,,,,10.171523915461623,103.93159065628475,1010.8940610393181,68.97725250278087,19.036262513904337,,,,,2006-06-25T06:58:43,2006-06-25T20:08:06,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2006-06-26,Ciudad de Oaxaca,0.0,0.0,27.31412680756396,0.0,0.0,26.953726362625137,13.596662958843158,44.65695216907675,,0.0,0.0,rain,,,,10.179755283648499,104.02558398220245,1010.892603794336,68.94671857619578,19.033592880978865,,,,,2006-06-26T06:58:59,2006-06-26T20:08:15,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2006-06-27,Ciudad de Oaxaca,0.0,0.0,27.311679644048944,0.0,0.0,26.95111234705228,13.59527252502781,44.66401557285873,,0.0,0.0,rain,,,,10.187986651835374,104.11957730812014,1010.8911465493538,68.91618464961068,19.030923248053394,,,,,2006-06-27T06:59:14,2006-06-27T20:08:24,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2006-06-28,Ciudad de Oaxaca,0.0,0.0,27.309232480533925,0.0,0.0,26.94849833147942,13.593882091212459,44.671078976640715,,0.0,0.0,rain,,,,10.196218020022247,104.21357063403782,1010.8896893043717,68.88565072302558,19.02825361512792,,,,,2006-06-28T06:59:31,2006-06-28T20:08:32,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2006-06-29,Ciudad de Oaxaca,0.0,0.0,27.30678531701891,0.0,0.0,26.94588431590656,13.592491657397108,44.67814238042269,,0.0,0.0,rain,,,,10.204449388209122,104.3075639599555,1010.8882320593896,68.85511679644048,19.02558398220245,,,,,2006-06-29T06:59:48,2006-06-29T20:08:39,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2006-06-30,Ciudad de Oaxaca,0.0,0.0,27.304338153503892,0.0,0.0,26.9432703003337,13.591101223581758,44.68520578420467,,0.0,0.0,rain,,,,10.212680756395995,104.4015572858732,1010.8867748144074,68.82458286985539,19.022914349276974,,,,,2006-06-30T07:00:05,2006-06-30T20:08:45,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2007-06-01,Ciudad de Oaxaca,0.0,0.0,26.482091212458286,0.0,0.0,26.06496106785317,13.123915461624026,47.05850945494994,,0.0,0.0,rain,,,,12.978420467185764,135.9833147942158,1010.3971405004124,58.56518353726363,18.125917686318132,,,,,2007-06-01T06:55:53,2007-06-01T20:01:22,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2007-06-02,Ciudad de Oaxaca,0.0,0.0,26.47964404894327,0.0,0.0,26.06234705228031,13.122525027808676,47.065572858731926,,0.0,0.0,rain,,,,12.986651835372637,136.07730812013347,1010.3956832554303,58.53464961067853,18.123248053392658,,,,,2007-06-02T06:55:51,2007-06-02T20:01:43,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2007-06-03,Ciudad de Oaxaca,0.0,0.0,26.477196885428253,0.0,0.0,26.059733036707453,13.121134593993325,47.0726362625139,,0.0,0.0,rain,,,,12.99488320355951,136.1713014460512,1010.3942260104482,58.504115684093435,18.120578420467186,,,,,2007-06-03T06:55:49,2007-06-03T20:02:03,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2007-06-04,Ciudad de Oaxaca,0.0,0.0,26.474749721913238,0.0,0.0,26.057119021134593,13.119744160177975,47.07969966629588,,0.0,0.0,rain,,,,13.003114571746385,136.26529477196885,1010.392768765466,58.47358175750834,18.11790878754171,,,,,2007-06-04T06:55:49,2007-06-04T20:02:24,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2007-06-05,Ciudad de Oaxaca,0.0,0.0,26.47230255839822,0.0,0.0,26.054505005561733,13.118353726362624,47.086763070077865,,0.0,0.0,rain,,,,13.01134593993326,136.35928809788655,1010.3913115204839,58.44304783092325,18.11523915461624,,,,,2007-06-05T06:55:49,2007-06-05T20:02:44,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2007-06-06,Ciudad de Oaxaca,0.0,0.0,26.469855394883204,0.0,0.0,26.051890989988877,13.116963292547274,47.09382647385984,,0.0,0.0,rain,,,,13.019577308120134,136.45328142380424,1010.3898542755018,58.412513904338155,18.112569521690766,,,,,2007-06-06T06:55:50,2007-06-06T20:03:04,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2007-06-07,Ciudad de Oaxaca,0.0,0.0,26.467408231368186,0.0,0.0,26.049276974416017,13.115572858731923,47.100889877641826,,0.0,0.0,rain,,,,13.027808676307007,136.5472747497219,1010.3883970305196,58.38197997775306,18.109899888765295,,,,,2007-06-07T06:55:52,2007-06-07T20:03:24,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2007-06-08,Ciudad de Oaxaca,0.0,0.0,26.46496106785317,0.0,0.0,26.046662958843157,13.114182424916574,47.107953281423804,,0.0,0.0,rain,,,,13.036040044493884,136.6412680756396,1010.3869397855375,58.35144605116797,18.107230255839823,,,,,2007-06-08T06:55:55,2007-06-08T20:03:44,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2007-06-09,Ciudad de Oaxaca,0.0,0.0,26.462513904338152,0.0,0.0,26.044048943270298,13.112791991101224,47.11501668520578,,0.0,0.0,rain,,,,13.044271412680757,136.7352614015573,1010.3854825405554,58.320912124582875,18.10456062291435,,,,,2007-06-09T06:55:59,2007-06-09T20:04:03,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2007-06-10,Ciudad de Oaxaca,0.0,0.0,26.460066740823137,0.0,0.0,26.04143492769744,13.111401557285873,47.122080088987765,,0.0,0.0,rain,,,,13.05250278086763,136.82925472747496,1010.3840252955732,58.290378197997775,18.101890989988878,,,,,2007-06-10T06:56:03,2007-06-10T20:04:22,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2007-06-11,Ciudad de Oaxaca,0.0,0.0,26.45761957730812,0.0,0.0,26.03882091212458,13.110011123470523,47.12914349276974,,0.0,0.0,rain,,,,13.060734149054506,136.92324805339265,1010.3825680505911,58.25984427141268,18.099221357063403,,,,,2007-06-11T06:56:09,2007-06-11T20:04:40,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2007-06-12,Ciudad de Oaxaca,0.0,0.0,26.455172413793104,0.0,0.0,26.03620689655172,13.108620689655172,47.13620689655173,,0.0,0.0,rain,,,,13.06896551724138,137.01724137931035,1010.381110805609,58.22931034482759,18.09655172413793,,,,,2007-06-12T06:56:15,2007-06-12T20:04:58,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
2007-06-13,Ciudad de Oaxaca,0.0,0.0,26.452725250278085,0.0,0.0,26.033592880978865,13.107230255839822,47.143270300333704,,0.0,0.0,rain,,,,13.077196885428254,137.11123470522801,1010.3796535606268,58.19877641824249,18.093882091212457,,,,,2007-06-13T06:56:22,2007-06-13T20:05:16,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day.,rain,"76773099999,remote"
